"","xdat","ds","station","year"
"20171171",1.100833,48,66,2017
"20181171",1.213542,48,66,2018
"19942211",1.213889,72,66,1994
"19952211",0.7888889,72,66,1995
"19962201",1.040278,72,66,1996
"19972201",0.8597222,72,66,1997
"19982201",1.293056,72,66,1998
"19992191",0.9722222,72,66,1999
"20002191",0.7347222,72,66,2000
"20012151",0.7944444,72,66,2001
"20022151",0.8097222,72,66,2002
"20032141",0.9263889,72,66,2003
"20042141",0.9611111,72,66,2004
"20052131",0.8138889,72,66,2005
"20062131",0.8152778,72,66,2006
"20071222",1.220556,72,66,2007
"20081231",0.6995833,72,66,2008
"20091251",0.7123611,72,66,2009
"2010125",1.309028,72,66,2010
"2011125",0.7873611,72,66,2011
"20121251",1.080833,72,66,2012
"20131251",0.7161111,72,66,2013
"20141251",1.153056,72,66,2014
"20151251",1.147778,72,66,2015
"20161251",0.8956944,72,66,2016
"20171251",0.8454167,72,66,2017
"20181251",0.8568056,72,66,2018
"19943211",1.011458,96,66,1994
"19953211",0.7854167,96,66,1995
"19963201",0.8614583,96,66,1996
"19973201",0.7166667,96,66,1997
"19983201",1.226042,96,66,1998
"19993191",0.7677083,96,66,1999
"20003191",0.675,96,66,2000
"20013151",0.65,96,66,2001
"20023151",0.6895833,96,66,2002
"20033141",0.7385417,96,66,2003
"20043141",0.8,96,66,2004
"20053131",0.734375,96,66,2005
"20063131",0.6114583,96,66,2006
"20071322",0.9230208,96,66,2007
"20081331",0.6742708,96,66,2008
"20091351",0.616875,96,66,2009
"2010135",1.046042,96,66,2010
"2011135",0.7028125,96,66,2011
"20121351",0.8208333,96,66,2012
"20131351",0.64375,96,66,2013
"20141351",0.9111458,96,66,2014
"20151351",0.8901042,96,66,2015
"20161351",0.7176042,96,66,2016
"20171351",0.6414583,96,66,2017
"20181351",0.7492708,96,66,2018
"19944211",0.8675,120,66,1994
"19954211",0.7658333,120,66,1995
"19964201",0.7458333,120,66,1996
"19974201",0.6016667,120,66,1997
"19984201",1.111667,120,66,1998
"19994191",0.6258333,120,66,1999
"20004191",0.6216667,120,66,2000
"20014151",0.6608333,120,66,2001
"20024151",0.6675,120,66,2002
"20034141",0.6216667,120,66,2003
"20044141",0.6883333,120,66,2004
"20054131",0.6458333,120,66,2005
"20064131",0.5975,120,66,2006
"20071422",0.7576667,120,66,2007
"20081431",0.5946667,120,66,2008
"20091451",0.5604167,120,66,2009
"2010145",0.9090833,120,66,2010
"2011145",0.6036667,120,66,2011
"20121451",0.763,120,66,2012
"20131451",0.5519167,120,66,2013
"20141451",0.7721667,120,66,2014
"20151451",0.7120833,120,66,2015
"20161451",0.5860833,120,66,2016
"20171451",0.57475,120,66,2017
"20181451",0.6305833,120,66,2018
"2008292",252.6,0.01666667,67,2008
"2009402",86.4,0.01666667,67,2009
"2010402",78.6,0.01666667,67,2010
"2011402",258,0.01666667,67,2011
"2012402",294,0.01666667,67,2012
"2013402",339,0.01666667,67,2013
"2014401",92.4,0.01666667,67,2014
"2015401",97.8,0.01666667,67,2015
"2016401",70.8,0.01666667,67,2016
"2017401",130.2,0.01666667,67,2017
"2018401",282,0.01666667,67,2018
"2008120",134.55,0.06666667,67,2008
"2009140",76.2,0.06666667,67,2009
"2010140",64.95,0.06666667,67,2010
"2011140",187.05,0.06666667,67,2011
"2012140",163.65,0.06666667,67,2012
"2013140",296.7,0.06666667,67,2013
"2014140",68.25,0.06666667,67,2014
"2015140",79.5,0.06666667,67,2015
"2016140",52.35,0.06666667,67,2016
"2017140",114.6,0.06666667,67,2017
"2018140",108.6,0.06666667,67,2018
"20082102",110.7,0.1333333,67,2008
"20092131",67.875,0.1333333,67,2009
"20102131",59.925,0.1333333,67,2010
"20112131",112.875,0.1333333,67,2011
"20122131",119.775,0.1333333,67,2012
"20132131",240.3,0.1333333,67,2013
"20142131",48.225,0.1333333,67,2014
"20152131",62.7,0.1333333,67,2015
"20162131",37.65,0.1333333,67,2016
"20172131",97.05,0.1333333,67,2017
"2018213",79.425,0.1333333,67,2018
"2008372",89.8125,0.2666667,67,2008
"20093112",54.8625,0.2666667,67,2009
"20103112",55.65,0.2666667,67,2010
"20113112",86.475,0.2666667,67,2011
"20123112",88.4625,0.2666667,67,2012
"20133112",141.75,0.2666667,67,2013
"20143111",30.375,0.2666667,67,2014
"20153111",39.5625,0.2666667,67,2015
"20163111",27.1875,0.2666667,67,2016
"20173111",57.7125,0.2666667,67,2017
"20183111",45.8625,0.2666667,67,2018
"2008472",55.5,0.5333333,67,2008
"20094102",42.075,0.5333333,67,2009
"20104102",32.26875,0.5333333,67,2010
"20114102",53.60625,0.5333333,67,2011
"20124102",59.175,0.5333333,67,2012
"20134102",74.0625,0.5333333,67,2013
"20144102",17.75625,0.5333333,67,2014
"20154102",25.6875,0.5333333,67,2015
"20164101",20.41875,0.5333333,67,2016
"20174101",28.85625,0.5333333,67,2017
"20184101",24.91875,0.5333333,67,2018
"2008571",30.14,1,67,2008
"2009510",24.79,1,67,2009
"2010510",17.25,1,67,2010
"2011510",29.39,1,67,2011
"2012510",33.34,1,67,2012
"2013510",40.53,1,67,2013
"2014510",9.47,1,67,2014
"2015510",18.25,1,67,2015
"2016510",16.15,1,67,2016
"2017510",15.92,1,67,2017
"2018510",13.29,1,67,2018
"2008671",15.315,2,67,2008
"2009610",13.17,2,67,2009
"2010610",8.765,2,67,2010
"2011610",14.96,2,67,2011
"2012610",17.365,2,67,2012
"2013610",20.28,2,67,2013
"2014610",8.815,2,67,2014
"2015610",9.24,2,67,2015
"2016610",9.74,2,67,2016
"2017610",8.36,2,67,2017
"2018610",6.75,2,67,2018
"2008771",7.7275,4,67,2008
"2009710",6.805,4,67,2009
"2010710",7.965,4,67,2010
"2011710",7.48,4,67,2011
"2012710",9.1325,4,67,2012
"2013710",10.175,4,67,2013
"2014710",6.5825,4,67,2014
"2015710",6.1725,4,67,2015
"2016710",5.2625,4,67,2016
"2017710",4.5975,4,67,2017
"2018710",4.6125,4,67,2018
"2008871",4.48875,8,67,2008
"2009810",3.57375,8,67,2009
"2010810",4.93,8,67,2010
"2011810",3.74,8,67,2011
"2012810",4.5875,8,67,2012
"2013810",5.0875,8,67,2013
"2014810",3.86875,8,67,2014
"2015810",4.37,8,67,2015
"2016810",3.805,8,67,2016
"2017810",3.185,8,67,2017
"2018810",3.0275,8,67,2018
"2008971",3.116875,16,67,2008
"2009910",2.35375,16,67,2009
"2010910",3.479375,16,67,2010
"2011910",2.2,16,67,2011
"2012910",3.2525,16,67,2012
"2013910",2.706875,16,67,2013
"2014910",2.564375,16,67,2014
"2015910",3.565625,16,67,2015
"2016910",2.404375,16,67,2016
"2017910",2.55,16,67,2017
"2018910",1.85,16,67,2018
"2008107",2.672083,24,67,2008
"20091010",1.692083,24,67,2009
"20101010",3.119583,24,67,2010
"20111010",1.7625,24,67,2011
"20121010",2.679583,24,67,2012
"20131010",1.822917,24,67,2013
"20141010",2.070417,24,67,2014
"20151010",2.711667,24,67,2015
"20161010",1.718333,24,67,2016
"20171010",2.248333,24,67,2017
"20181010",1.635,24,67,2018
"200811101",1.671458,48,67,2008
"20091113",1.007083,48,67,2009
"20101113",2.034583,48,67,2010
"20111113",1.415,48,67,2011
"20121113",1.628333,48,67,2012
"20131113",1.334167,48,67,2013
"20141113",1.335,48,67,2014
"20151113",1.949167,48,67,2015
"20161113",1.271042,48,67,2016
"20171113",1.49,48,67,2017
"20181113",1.258958,48,67,2018
"2008127",1.360139,72,67,2008
"200912111",0.8141667,72,67,2009
"201012111",1.587639,72,67,2010
"201112111",1.116528,72,67,2011
"201212111",1.290417,72,67,2012
"201312111",1.072778,72,67,2013
"201412111",1.02625,72,67,2014
"201512111",1.621806,72,67,2015
"201612111",1.010278,72,67,2016
"201712111",1.136944,72,67,2017
"20181211",1.005417,72,67,2018
"2008137",1.189271,96,67,2008
"20091310",0.6951042,96,67,2009
"20101310",1.317396,96,67,2010
"20111310",0.8773958,96,67,2011
"20121310",1.097083,96,67,2012
"20131310",0.9573958,96,67,2013
"20141310",0.7871875,96,67,2014
"20151310",1.265208,96,67,2015
"20161310",1.057917,96,67,2016
"20171310",0.93875,96,67,2017
"20181310",0.9396875,96,67,2018
"2008147",1.016917,120,67,2008
"20091410",0.613,120,67,2009
"20101410",1.164167,120,67,2010
"20111410",0.7019167,120,67,2011
"20121410",1.056,120,67,2012
"20131410",0.815,120,67,2013
"20141410",0.7311667,120,67,2014
"20151410",1.012167,120,67,2015
"20161410",0.8886667,120,67,2016
"20171410",0.7708333,120,67,2017
"20181410",0.829,120,67,2018
"2008272",99,0.01666667,68,2008
"2009302",144.6,0.01666667,68,2009
"2010302",100.8,0.01666667,68,2010
"2011302",112.2,0.01666667,68,2011
"2012302",148.2,0.01666667,68,2012
"2013302",121.2,0.01666667,68,2013
"2014302",142.2,0.01666667,68,2014
"2015302",67.8,0.01666667,68,2015
"2016301",128.4,0.01666667,68,2016
"2017301",140.4,0.01666667,68,2017
"2018301",166.2,0.01666667,68,2018
"20081181",81,0.06666667,68,2008
"2009128",118.65,0.06666667,68,2009
"2010128",54,0.06666667,68,2010
"2011128",99.45,0.06666667,68,2011
"2012128",139.5,0.06666667,68,2012
"2013128",117.3,0.06666667,68,2013
"2014128",86.85,0.06666667,68,2014
"2015128",44.7,0.06666667,68,2015
"2016128",86.85,0.06666667,68,2016
"2017128",95.55,0.06666667,68,2017
"2018128",146.25,0.06666667,68,2018
"2008282",69,0.1333333,68,2008
"20092112",102.075,0.1333333,68,2009
"20102112",32.925,0.1333333,68,2010
"20112112",67.575,0.1333333,68,2011
"20122112",126.225,0.1333333,68,2012
"20132112",109.875,0.1333333,68,2013
"20142111",68.4,0.1333333,68,2014
"20152111",37.65,0.1333333,68,2015
"20162111",64.35,0.1333333,68,2016
"20172111",73.2,0.1333333,68,2017
"20182111",121.425,0.1333333,68,2018
"2008362",54.8625,0.2666667,68,2008
"2009382",60.2625,0.2666667,68,2009
"2010382",24.0375,0.2666667,68,2010
"2011382",42.3,0.2666667,68,2011
"2012382",80.475,0.2666667,68,2012
"2013382",90.4125,0.2666667,68,2013
"2014382",47.1,0.2666667,68,2014
"2015382",26.25,0.2666667,68,2015
"2016382",50.0625,0.2666667,68,2016
"2017382",51.3375,0.2666667,68,2017
"2018381",94.9125,0.2666667,68,2018
"2008462",31.93125,0.5333333,68,2008
"2009482",31.125,0.5333333,68,2009
"2010482",18.58125,0.5333333,68,2010
"2011482",24.31875,0.5333333,68,2011
"2012482",44.4,0.5333333,68,2012
"2013482",72.9,0.5333333,68,2013
"2014482",30.01875,0.5333333,68,2014
"2015482",23.41875,0.5333333,68,2015
"2016482",30.88125,0.5333333,68,2016
"2017482",45.43125,0.5333333,68,2017
"2018481",62.75625,0.5333333,68,2018
"2008561",19.56,1,68,2008
"2009581",16.84,1,68,2009
"2010581",14.81,1,68,2010
"2011581",17.17,1,68,2011
"2012581",25.23,1,68,2012
"2013581",48.76,1,68,2013
"2014581",16.06,1,68,2014
"201558",18.07,1,68,2015
"2016581",17.35,1,68,2016
"201758",26.62,1,68,2017
"201858",36.81,1,68,2018
"2008661",11.49,2,68,2008
"200968",8.56,2,68,2009
"201068",11.9,2,68,2010
"201168",9.725,2,68,2011
"201268",13.07,2,68,2012
"201368",25.195,2,68,2013
"201468",8.115,2,68,2014
"201568",11.23,2,68,2015
"201668",9.63,2,68,2016
"201768",15.14,2,68,2017
"201868",20.665,2,68,2018
"2008761",6.16,4,68,2008
"200978",5.67,4,68,2009
"201078",8.015,4,68,2010
"201178",5.315,4,68,2011
"201278",6.58,4,68,2012
"201378",12.765,4,68,2013
"201478",6.5575,4,68,2014
"201578",6.2225,4,68,2015
"201678",7.76,4,68,2016
"201778",7.57,4,68,2017
"201878",11.2725,4,68,2018
"2008861",3.105,8,68,2008
"200988",4.67375,8,68,2009
"201088",4.815,8,68,2010
"201188",3.4775,8,68,2011
"201288",3.46,8,68,2012
"201388",6.3825,8,68,2013
"201488",3.8175,8,68,2014
"201588",3.16125,8,68,2015
"201688",4.13875,8,68,2016
"201788",3.785,8,68,2017
"201888",5.63625,8,68,2018
"2008961",2.1075,16,68,2008
"200998",2.6125,16,68,2009
"201098",2.606875,16,68,2010
"201198",2.828125,16,68,2011
"201298",2.700625,16,68,2012
"201398",3.599375,16,68,2013
"201498",2.175625,16,68,2014
"201598",1.59625,16,68,2015
"201698",2.8425,16,68,2016
"201798",2.293125,16,68,2017
"201898",2.818125,16,68,2018
"2008106",1.683333,24,68,2008
"2009108",1.8525,24,68,2009
"2010108",1.823333,24,68,2010
"2011108",2.278333,24,68,2011
"2012108",1.982083,24,68,2012
"2013108",2.400833,24,68,2013
"2014108",1.812917,24,68,2014
"2015108",1.26125,24,68,2015
"2016108",1.902917,24,68,2016
"2017108",1.530417,24,68,2017
"2018108",1.87875,24,68,2018
"20081191",0.91125,48,68,2008
"200911111",0.935625,48,68,2009
"201011111",1.340417,48,68,2010
"201111111",1.323333,48,68,2011
"201211111",1.238125,48,68,2012
"201311111",1.287292,48,68,2013
"201411111",1.53,48,68,2014
"201511111",0.863125,48,68,2015
"201611111",1.299583,48,68,2016
"201711111",0.7727083,48,68,2017
"201811111",1.002917,48,68,2018
"2008126",0.6609722,72,68,2008
"2009129",0.62375,72,68,2009
"2010129",0.9901389,72,68,2010
"2011129",0.9959722,72,68,2011
"2012129",0.9468056,72,68,2012
"2013129",0.9301389,72,68,2013
"2014129",1.188889,72,68,2014
"2015129",0.7163889,72,68,2015
"2016129",1.140278,72,68,2016
"2017129",0.67625,72,68,2017
"2018129",0.6986111,72,68,2018
"2008136",0.5514583,96,68,2008
"2009138",0.5283333,96,68,2009
